"Longitude","Gender","Senior Citizen","Partner","Dependents","Tenure Months","Phone Service","Multiple Lines","Internet Service","Online Security","Online Backup","Device Protection","Tech Support","Streaming TV","Streaming Movies","Contract","Paperless Billing","Payment Method","Churn Label","Churn Value","Churn Score","CLTV","Churn Reason"
-123.546958,1,1,1,1,2,2,1,3,"No internet service",2,2,2,2,2,1,1,1,1,0,23,5355,16
-124.210902,1,1,2,2,40,2,1,3,"No internet service",2,2,2,2,2,3,1,1,1,0,29,3556,16
-123.745487,2,1,2,2,44,2,1,3,"No internet service",2,2,2,2,2,2,1,1,1,0,72,3743,16
-123.852927,2,2,2,1,71,2,1,1,"Yes",3,1,3,3,1,2,2,1,1,0,55,5247,16
-123.539754,2,2,1,1,26,2,3,2,"No",1,1,1,3,3,1,2,3,1,0,54,4030,16
-124.098739,1,1,1,1,1,1,2,1,"No",1,1,1,1,1,1,1,4,1,0,61,5092,16
-123.471895,2,1,1,1,3,2,3,1,"No",1,1,3,3,1,1,2,4,1,0,43,2562,16
-123.835041,2,1,1,1,13,2,1,1,"No",1,1,3,1,1,1,2,4,1,0,29,5530,16
-123.909449,1,1,1,1,1,2,1,2,"No",1,1,1,1,1,1,2,4,1,0,28,4056,16
-123.741474,2,1,1,1,2,2,1,2,"No",1,1,1,1,1,1,2,3,1,0,37,2980,16
-123.681175,2,1,2,1,72,2,3,2,"Yes",3,1,3,3,3,3,2,2,1,0,21,5758,16
-123.995867,1,1,2,2,37,2,3,3,"No internet service",2,2,2,2,2,1,1,4,1,0,72,5359,16
-121.082766,1,1,2,2,42,2,1,3,"No internet service",2,2,2,2,2,2,2,3,1,0,80,5091,16
-121.540036,1,1,1,1,32,2,3,1,"Yes",1,1,1,3,3,2,1,4,1,0,66,2830,16
-122.130569,2,1,2,1,42,1,2,1,"No",1,1,1,1,1,1,2,2,1,0,57,4959,16
-121.328011,1,1,1,1,8,2,1,1,"No",1,1,1,1,1,1,1,4,1,0,65,4909,16
-121.271616,1,1,2,2,65,2,3,2,"Yes",1,3,1,3,3,3,2,2,1,0,76,4997,16
-121.554034,2,1,1,2,22,2,1,3,"No internet service",2,2,2,2,2,1,1,2,1,0,78,2722,16
-120.811852,1,1,2,2,67,1,2,1,"Yes",3,1,1,1,1,3,1,1,1,0,39,6314,16
-121.307864,1,1,2,1,20,2,1,3,"No internet service",2,2,2,2,2,1,1,1,1,0,68,4137,16
-120.842609,1,1,1,2,2,2,1,1,"Yes",1,1,1,1,3,1,2,2,1,0,31,5056,16
-120.785514,1,1,2,1,72,2,3,1,"Yes",3,1,3,3,3,3,2,1,1,0,27,6114,16
-120.897718,2,2,1,1,18,2,3,1,"Yes",3,1,1,1,1,1,2,2,1,0,54,2812,16
-121.123886,2,1,1,1,24,2,3,2,"No",1,1,1,3,3,1,2,3,1,0,69,3192,16
-120.954202,1,1,2,1,46,2,3,2,"No",3,3,3,3,3,3,2,2,1,0,45,5119,16
-121.601358,1,2,1,1,72,2,3,2,"Yes",3,3,3,1,3,3,2,1,1,0,56,5294,16
-120.015167,1,1,1,1,2,2,1,3,"No internet service",2,2,2,2,2,1,1,3,1,0,40,2822,16
-121.312005,2,1,2,1,31,2,1,1,"No",1,3,3,1,3,1,2,2,1,0,79,3282,16
-120.916997,1,1,2,2,16,2,1,2,"Yes",1,3,1,3,3,1,1,1,1,0,72,3337,16
-121.961866,2,1,1,2,52,2,3,3,"No internet service",2,2,2,2,2,3,1,2,1,0,76,5662,16
-121.15918,1,1,1,1,35,2,1,3,"No internet service",2,2,2,2,2,2,1,4,1,0,67,4261,16
-121.608624,1,1,1,1,59,2,1,2,"No",1,3,1,3,3,3,1,3,1,0,45,5470,16
-121.388251,2,1,2,1,72,2,1,2,"No",1,3,1,3,3,1,2,3,1,0,20,5943,16
-121.218435,1,1,2,1,49,2,3,2,"Yes",3,3,3,1,3,3,1,2,1,0,57,5948,16
-121.182872,1,1,1,1,2,2,1,1,"No",1,1,1,1,1,1,2,4,1,0,65,2245,16
-121.043799,2,2,1,1,21,2,3,2,"No",3,3,1,3,3,1,2,3,1,0,22,4934,16
-120.641274,2,2,1,1,54,1,2,1,"No",3,3,1,3,3,2,2,3,1,0,58,4521,16
-120.795213,2,1,1,1,1,2,3,1,"Yes",3,1,1,1,1,1,1,3,1,0,28,4592,16
-121.498102,2,1,1,1,6,2,1,2,"Yes",3,1,1,1,1,1,2,3,1,0,35,4093,16
-121.279913,2,1,1,2,49,2,3,2,"Yes",3,3,1,3,3,2,2,2,1,0,44,6005,16
-120.991237,1,1,2,2,56,2,1,1,"Yes",3,3,1,1,1,3,2,2,1,0,72,4173,16
-121.457596,1,2,1,1,56,2,3,2,"Yes",3,1,1,1,3,1,2,3,1,0,57,5679,16
-121.482536,1,1,2,2,6,1,2,1,"No",3,3,3,1,1,3,1,4,1,0,30,2866,16
-120.743325,2,1,1,1,32,2,1,3,"No internet service",2,2,2,2,2,2,1,4,1,0,38,4636,16
-121.236973,2,1,2,2,50,2,3,2,"Yes",3,3,1,3,3,2,2,3,1,0,71,4972,16
-121.288545,2,1,2,2,58,2,3,2,"No",1,3,3,3,3,2,2,1,1,0,75,5870,16
-121.345074,1,1,2,2,65,2,3,1,"Yes",3,3,3,3,3,3,2,4,1,0,25,5509,16
-121.114897,1,1,2,1,66,2,3,1,"Yes",3,3,1,1,1,3,1,1,1,0,61,5546,16
-120.586659,2,1,2,1,38,2,3,2,"Yes",1,3,3,3,3,2,2,3,1,0,60,5461,16
-120.77069,1,1,2,1,20,2,1,3,"No internet service",2,2,2,2,2,2,2,4,1,0,71,3585,16
-121.920151,2,2,1,1,64,2,3,2,"No",1,3,3,3,3,2,1,3,1,0,47,6100,16
-120.603668,1,1,1,1,60,2,1,1,"No",3,3,3,3,1,2,2,2,1,0,62,4260,16
-121.225093,1,1,2,1,72,1,2,1,"Yes",3,3,1,1,3,3,2,3,1,0,33,4700,16
-122.024579,2,1,2,1,60,2,1,3,"No internet service",2,2,2,2,2,3,2,1,1,0,63,5848,16
-121.862416,2,1,1,1,46,1,2,1,"Yes",1,3,3,1,1,3,1,4,1,0,73,2653,16
-120.79153,1,1,2,2,69,1,2,1,"No",3,3,1,3,3,3,2,2,1,0,23,4175,16
-120.988814,2,2,1,1,31,2,3,2,"No",1,3,3,3,1,1,2,1,1,0,40,3364,16
-120.675512,2,1,2,2,19,2,1,3,"No internet service",2,2,2,2,2,2,1,4,1,0,29,5964,16
-120.894014,1,1,2,2,71,2,1,3,"No internet service",2,2,2,2,2,3,1,2,1,0,53,6015,16
-120.838404,2,1,1,1,44,2,3,1,"No",3,3,3,3,3,2,2,1,1,0,57,2292,16
-120.209673,1,1,2,2,56,2,3,1,"Yes",3,3,3,3,1,3,1,2,1,0,62,5907,16
-120.13287,1,2,2,1,15,2,1,2,"No",3,1,1,3,3,1,2,3,1,0,70,5868,16
-121.161585,2,1,2,1,56,2,3,1,"No",3,3,1,1,1,3,1,2,1,0,71,5477,16
-121.184196,2,2,1,1,64,2,1,3,"No internet service",2,2,2,2,2,3,2,1,1,0,44,4309,16
-121.373245,1,1,2,1,34,2,3,2,"No",1,3,1,3,3,1,2,3,1,0,42,3744,16
-121.281856,2,1,1,1,22,2,1,3,"No internet service",2,2,2,2,2,2,1,2,1,0,55,2768,16
-121.491956,2,1,1,1,9,1,2,1,"Yes",3,3,1,1,1,2,1,4,1,0,67,3755,16
-121.46504,2,1,1,1,23,2,1,3,"No internet service",2,2,2,2,2,2,1,4,1,0,43,3434,16
-121.495817,2,1,2,1,68,2,3,3,"No internet service",2,2,2,2,2,3,1,1,1,0,70,4571,16
-121.444144,2,1,1,1,31,2,1,1,"Yes",3,3,3,3,1,1,2,1,1,0,77,3175,16
-121.495184,1,1,1,1,56,2,1,3,"No internet service",2,2,2,2,2,3,1,1,1,0,56,4831,16
-121.439819,2,1,2,2,66,2,1,1,"Yes",3,3,3,3,1,2,2,3,1,0,23,6123,16
-121.412455,2,1,2,2,72,2,3,3,"No internet service",2,2,2,2,2,3,1,1,1,0,41,4275,16
-121.378826,2,2,1,1,34,2,1,2,"No",1,1,1,1,1,1,1,2,1,0,63,4478,16
-121.328386,1,1,2,2,58,2,1,2,"No",3,3,1,3,1,1,2,3,1,0,49,6423,16
-121.334051,2,1,1,1,37,1,2,1,"No",1,1,1,3,1,3,1,2,1,0,68,5658,16
-121.529447,2,1,2,2,1,2,1,3,"No internet service",2,2,2,2,2,2,1,2,1,0,20,2618,16
-121.496855,2,2,2,2,71,2,1,3,"No internet service",2,2,2,2,2,3,1,2,1,0,69,5819,16
-121.517552,2,1,2,2,35,2,1,3,"No internet service",2,2,2,2,2,2,1,3,1,0,30,2334,16
-121.52446,1,1,2,2,6,2,1,3,"No internet service",2,2,2,2,2,2,1,4,1,0,51,4122,16
-121.602284,1,1,2,2,69,2,1,1,"No",3,3,3,1,1,2,1,1,1,0,71,5846,16
-121.346321,1,1,2,1,53,2,3,2,"No",1,1,3,1,3,2,2,3,1,0,44,6439,16
-121.363411,1,1,2,1,5,2,1,2,"No",1,1,1,1,1,1,2,3,1,0,57,5536,16
-121.503883,2,1,1,2,62,2,3,3,"No internet service",2,2,2,2,2,3,2,4,1,0,66,4889,16
-121.392283,1,1,2,1,19,2,1,2,"No",1,3,1,3,3,1,2,3,1,0,66,3249,16
-120.841386,2,1,1,1,9,2,1,2,"No",1,1,1,1,1,1,1,4,1,0,63,3522,16
-122.047751,2,1,1,1,53,2,1,3,"No internet service",2,2,2,2,2,3,1,2,1,0,57,5625,16
-121.38029,2,1,1,1,5,2,1,2,"No",1,1,1,1,3,1,1,4,1,0,66,2610,16
-121.37778,1,2,2,2,71,2,3,1,"Yes",3,1,1,3,1,2,1,3,1,0,65,5546,16
-121.263583,2,1,1,1,72,2,3,2,"No",3,3,1,3,3,3,2,3,1,0,63,6088,16
-121.195825,1,2,2,1,31,2,3,2,"No",1,1,1,1,3,1,2,3,1,0,30,5603,16
-121.84333,2,1,2,1,3,2,1,3,"No internet service",2,2,2,2,2,1,1,1,1,0,44,3985,16
-121.14836,2,1,2,1,49,2,1,2,"No",1,3,3,3,3,2,2,2,1,0,43,4995,16
-122.050763,2,1,1,1,2,2,1,3,"No internet service",2,2,2,2,2,1,1,4,1,0,52,5863,16
-121.21191,1,1,2,1,55,2,1,2,"Yes",1,1,1,3,3,2,2,3,1,0,63,6021,16
-120.780786,2,1,2,2,72,2,3,2,"Yes",3,3,3,3,3,3,2,2,1,0,72,6254,16
-121.946081,1,2,1,1,36,2,3,2,"No",1,1,1,1,1,1,2,1,1,0,23,5041,16
-121.24807,1,1,2,2,72,2,3,1,"Yes",3,3,3,1,3,3,1,1,1,0,56,6317,16
-122.032248,2,1,2,1,38,2,3,2,"Yes",1,1,1,3,1,1,1,1,1,0,36,3676,16
-120.868836,1,1,1,1,61,2,3,2,"Yes",3,3,3,3,3,2,2,3,1,0,76,5536,16
-120.988066,2,1,2,2,52,2,3,3,"No internet service",2,2,2,2,2,3,1,4,1,0,28,5535,16
-121.19584,2,1,1,1,67,2,1,3,"No internet service",2,2,2,2,2,2,2,4,1,0,57,5343,16
-120.835428,1,1,1,2,34,2,3,2,"Yes",3,3,3,3,3,3,2,2,1,0,46,5104,16
-121.759537,1,1,1,1,54,2,1,1,"Yes",1,3,3,3,3,3,1,3,1,0,53,4231,16
-121.137962,1,1,2,1,1,2,1,3,"No internet service",2,2,2,2,2,1,2,1,1,0,54,4215,16
-121.584371,1,1,1,2,46,2,1,2,"No",3,3,1,3,3,1,2,3,1,0,46,2405,16
-121.832638,1,1,2,2,55,2,3,1,"Yes",3,1,3,3,1,2,2,2,1,0,65,5011,16
-120.858667,1,1,1,1,1,2,1,3,"No internet service",2,2,2,2,2,1,1,4,1,0,54,5057,16
-120.984472,2,2,2,1,64,2,1,2,"Yes",1,3,1,1,1,2,1,2,1,0,34,4270,16
-121.249833,1,1,2,1,58,2,3,1,"Yes",1,3,3,3,3,3,2,3,1,0,69,5724,16
-122.302169,2,1,2,1,56,1,2,1,"No",1,3,3,3,3,2,2,1,1,0,27,6445,16
-121.552866,2,1,2,2,72,2,1,2,"Yes",1,3,3,3,3,3,2,2,1,0,35,5169,16
-121.644379,2,1,1,1,22,2,3,2,"No",1,1,1,1,3,1,1,3,1,0,59,5357,16
-121.843567,1,1,1,1,39,1,2,1,"No",3,3,3,1,1,1,1,1,1,0,42,3618,16
-121.156163,2,1,2,1,54,2,1,1,"Yes",3,1,1,3,3,3,2,1,1,0,59,4544,16
-121.291692,1,1,1,1,18,1,2,1,"Yes",3,1,3,1,1,2,2,4,1,0,48,4624,16
-122.415841,1,1,1,1,41,2,1,3,"No internet service",2,2,2,2,2,2,2,4,1,0,39,5678,16
-121.805845,2,1,2,1,65,2,3,2,"Yes",1,3,1,3,3,1,2,3,1,0,70,5089,16
-120.786867,1,1,2,1,67,2,3,2,"No",3,3,3,3,3,2,2,2,1,0,24,4017,16
-122.286363,1,2,1,1,43,1,2,1,"Yes",3,1,1,1,1,1,2,2,1,0,79,4757,16
-121.614982,1,1,1,1,24,2,1,2,"Yes",1,1,1,3,3,1,2,3,1,0,42,3667,16
-122.464732,2,1,2,2,69,2,1,3,"No internet service",2,2,2,2,2,3,1,1,1,0,78,5463,16
-122.318749,1,1,1,2,37,2,1,3,"No internet service",2,2,2,2,2,2,1,1,1,0,43,4186,16
-122.29467,2,1,2,2,20,1,2,1,"Yes",1,3,3,1,1,3,2,2,1,0,29,3899,16
-121.719489,2,2,1,1,69,2,1,3,"No internet service",2,2,2,2,2,3,1,2,1,0,21,4042,16
-122.794636,1,1,1,1,53,2,1,2,"No",3,3,3,1,3,2,2,2,1,0,64,5452,16
-121.572692,2,1,2,1,64,2,1,2,"Yes",3,1,3,3,3,3,2,2,1,0,36,4337,16
-122.369876,1,1,1,1,20,1,2,1,"No",1,1,1,1,1,1,1,2,1,0,20,5942,16
-122.289984,2,2,2,1,63,2,3,2,"Yes",3,3,1,3,3,3,1,2,1,0,49,6453,16
-122.050062,1,2,2,1,48,2,1,1,"No",3,1,1,1,3,2,2,1,1,0,49,4815,16
-123.008567,2,1,2,1,71,2,3,2,"No",3,3,3,3,3,2,2,1,1,0,75,4068,16
-123.194748,2,1,2,1,34,2,3,2,"No",1,3,1,3,3,1,1,3,1,0,76,5891,16
-122.697236,2,1,1,2,48,2,3,1,"Yes",3,3,1,1,1,2,2,1,1,0,45,2545,16
-122.176023,2,1,2,2,58,2,1,1,"No",3,1,3,3,3,2,2,2,1,0,46,4559,16
-122.955018,1,1,2,1,72,2,3,1,"Yes",1,3,3,3,3,3,2,1,1,0,65,4447,16
-122.539381,1,1,1,1,7,2,1,3,"No internet service",2,2,2,2,2,1,1,4,1,0,57,4764,16
-122.527696,1,1,1,1,30,2,1,1,"Yes",3,3,3,3,1,2,1,2,1,0,59,5616,16
-123.465088,2,1,2,1,31,2,3,1,"No",1,1,1,3,1,1,2,2,1,0,59,5841,16
-122.647172,1,2,1,1,46,2,3,1,"No",1,3,3,1,3,2,2,2,1,0,30,3856,16
-122.418258,1,1,1,1,66,1,2,1,"Yes",3,3,3,3,3,3,2,1,1,0,57,4165,16
-122.091481,2,2,2,1,72,2,3,2,"No",3,3,3,3,3,3,2,1,1,0,36,4406,16
-121.360362,1,1,1,1,7,2,1,3,"No internet service",2,2,2,2,2,2,1,4,1,0,46,2750,16
-122.105209,1,1,2,2,38,2,1,3,"No internet service",2,2,2,2,2,1,1,4,1,0,43,5587,16
-121.92063,2,1,1,1,44,2,1,2,"Yes",3,3,1,3,3,2,2,3,1,0,60,4588,16
-121.850421,2,1,2,2,47,2,3,2,"Yes",3,3,3,3,3,2,2,1,1,0,35,3729,16
-121.460674,2,1,2,2,53,2,1,2,"No",3,1,3,3,1,1,2,3,1,0,27,4700,16
-122.148139,2,1,2,1,4,2,3,1,"No",1,3,1,3,1,1,1,3,1,0,44,4552,16
-122.290756,1,2,2,1,44,2,1,2,"Yes",3,1,3,1,1,1,2,3,1,0,45,2672,16
-122.037023,2,1,2,2,15,1,2,1,"Yes",1,1,1,1,1,1,2,1,1,0,78,5825,16
-122.059933,1,1,1,1,33,2,3,2,"No",3,3,1,3,3,1,1,3,1,0,33,4800,16
-123.07557,1,1,2,2,58,2,1,3,"No internet service",2,2,2,2,2,3,2,4,1,0,46,6440,16
-122.018567,2,2,2,1,72,2,1,2,"Yes",3,1,3,1,1,3,2,2,1,0,54,4240,16
-122.380947,2,1,1,2,14,2,1,1,"Yes",3,3,3,1,3,3,1,1,1,0,33,2045,16
-121.906949,1,1,2,2,72,2,3,1,"Yes",3,1,3,3,1,3,1,4,1,0,25,4703,16
-122.671316,1,1,2,2,22,1,2,1,"No",3,1,1,3,1,1,1,3,1,0,25,3288,16
-120.54229,1,1,1,1,2,2,3,2,"No",3,1,1,1,1,1,1,3,1,0,24,5965,16
-120.661032,1,1,1,1,15,2,1,3,"No internet service",2,2,2,2,2,1,1,4,1,0,35,3195,16
-120.198876,2,1,2,1,70,1,2,1,"Yes",1,3,3,1,1,3,2,2,1,0,60,5840,16
-119.475741,1,1,2,2,39,2,3,2,"No",1,1,3,3,3,1,2,2,1,0,43,4447,16
-120.403885,1,1,2,2,61,2,3,1,"Yes",3,1,1,1,1,1,1,3,1,0,53,5381,16
-120.101857,1,1,1,1,52,2,1,1,"Yes",1,1,1,1,1,1,2,1,1,0,26,6334,16
-120.135941,2,1,2,1,64,2,3,2,"Yes",1,3,3,3,3,2,2,4,1,0,22,4576,16
-120.18089,2,1,2,1,62,2,1,1,"No",3,3,3,1,1,3,2,2,1,0,80,4404,16
-120.512622,2,1,2,1,30,2,1,3,"No internet service",2,2,2,2,2,3,1,4,1,0,28,2347,16
-120.226338,2,1,2,1,15,2,3,2,"No",1,3,3,3,3,1,2,3,1,0,53,5640,16
-120.506086,2,1,2,2,27,2,1,2,"Yes",3,1,1,1,1,2,2,2,1,0,31,5856,16
-119.85798,1,1,1,2,4,1,2,1,"Yes",3,3,1,3,3,1,2,4,1,0,26,2421,16
-120.392967,1,1,2,1,72,2,3,2,"Yes",3,3,1,3,3,3,2,3,1,0,34,4848,16
-120.445626,2,2,2,1,45,2,3,3,"No internet service",2,2,2,2,2,2,1,2,1,0,61,5644,16
-120.456699,1,1,1,1,36,2,1,1,"Yes",3,3,3,3,1,2,2,4,1,0,38,4771,16
-120.386422,2,2,1,1,16,2,3,2,"No",1,1,1,1,1,1,2,1,1,0,47,5111,16
-119.489162,1,1,2,1,71,2,1,1,"Yes",3,3,3,3,3,3,2,2,1,0,21,5619,16
-121.492666,2,1,2,2,10,2,3,3,"No internet service",2,2,2,2,2,1,2,4,1,0,54,4458,16
-120.081187,2,1,2,2,20,2,1,3,"No internet service",2,2,2,2,2,3,1,4,1,0,24,4328,16
-120.212535,1,1,1,1,4,2,1,1,"No",1,1,1,3,1,1,1,2,1,0,66,2328,16
-120.162806,2,2,2,1,29,2,3,2,"No",1,1,1,1,3,1,2,3,1,0,67,2217,16
-120.212401,2,1,1,1,2,2,1,2,"Yes",3,1,1,3,3,1,1,3,1,0,23,4855,16
-120.054765,1,1,1,1,29,2,1,3,"No internet service",2,2,2,2,2,3,1,4,1,0,35,2265,16
-118.246978,2,1,1,1,13,2,1,3,"No internet service",2,2,2,2,2,1,2,3,1,0,54,2486,16
-118.272783,1,1,2,1,59,2,3,2,"Yes",3,1,1,3,1,1,2,3,1,0,26,5238,16
-118.293953,2,1,2,1,18,2,1,1,"No",1,1,1,1,1,1,2,1,1,0,44,2935,16
-118.346766,2,1,2,1,47,2,1,1,"No",3,3,1,3,3,3,1,3,1,0,51,4795,16
-118.238728,2,1,2,2,19,2,3,1,"No",1,1,1,1,1,1,1,2,1,0,76,5749,16
-118.251977,1,2,2,2,68,1,2,1,"No",3,3,1,3,3,3,2,3,1,0,31,5583,16
-118.354338,2,1,1,1,7,1,2,1,"No",1,1,1,1,1,2,2,2,1,0,26,4665,16
-118.264495,1,1,1,1,18,2,1,3,"No internet service",2,2,2,2,2,1,2,4,1,0,28,2386,16
-118.33846,2,2,2,1,13,2,3,2,"Yes",3,1,1,1,3,1,1,2,1,0,43,5870,16
-118.156582,2,1,2,2,66,1,2,1,"No",3,3,1,3,3,3,2,2,1,0,46,5748,16
-118.200577,2,1,2,2,24,2,1,3,"No internet service",2,2,2,2,2,2,2,2,1,0,48,4654,16
-118.446333,1,1,2,2,56,2,3,3,"No internet service",2,2,2,2,2,3,2,4,1,0,52,5577,16
-118.263804,1,2,2,1,22,2,3,3,"No internet service",2,2,2,2,2,2,1,1,1,0,75,2628,16
-118.206617,1,1,1,1,42,2,1,1,"Yes",3,3,1,1,1,1,1,1,1,0,80,3048,16
-118.177576,1,1,2,2,72,2,3,1,"Yes",1,3,3,3,3,3,2,1,1,0,61,4505,16
-118.210946,1,1,1,1,12,2,3,2,"No",1,1,3,1,1,1,2,2,1,0,62,3445,16
-118.399613,2,1,2,1,71,2,3,3,"No internet service",2,2,2,2,2,3,1,1,1,0,72,4766,16
-118.383843,1,1,2,1,26,2,1,3,"No internet service",2,2,2,2,2,2,1,4,1,0,39,3656,16
-118.287596,1,1,2,2,6,2,1,1,"No",1,1,1,1,1,1,1,4,1,0,51,5450,16
-118.259595,2,1,2,1,51,1,2,1,"No",3,1,1,1,1,1,2,2,1,0,21,5045,16
-118.149953,2,1,2,2,72,1,2,1,"Yes",3,3,3,3,3,3,2,1,1,0,47,4934,16
-118.402447,2,2,1,1,62,2,3,2,"No",3,3,3,3,3,2,2,1,1,0,43,5166,16
-118.308441,2,1,1,1,6,2,1,1,"No",1,1,3,1,1,1,2,2,1,0,75,5552,16
-118.277939,1,1,2,1,64,2,3,2,"No",3,3,3,3,3,1,2,3,1,0,55,5455,16
-118.274186,2,1,1,1,25,2,1,3,"No internet service",2,2,2,2,2,1,1,4,1,0,50,2305,16
-118.308933,1,1,1,1,6,2,1,3,"No internet service",2,2,2,2,2,3,1,2,1,0,27,3945,16
-118.185237,2,1,2,1,66,2,3,2,"Yes",3,3,3,3,3,2,1,1,1,0,42,5845,16
-118.423573,1,1,1,1,61,2,3,1,"No",3,3,3,3,3,3,1,2,1,0,79,4730,16
-118.229715,1,2,2,1,43,2,3,2,"Yes",3,1,1,3,1,1,2,3,1,0,32,4745,16
-118.430656,1,1,1,1,12,2,1,3,"No internet service",2,2,2,2,2,1,1,4,1,0,32,5179,16
-118.413959,2,2,1,1,23,1,2,1,"No",1,1,1,1,3,1,2,1,1,0,67,2307,16
-118.328915,2,2,2,1,71,1,2,1,"No",3,3,1,3,3,1,2,1,1,0,51,5491,16
-118.381061,1,1,1,1,34,2,3,1,"No",1,1,3,3,1,1,1,4,1,0,55,5567,16
-118.451629,1,1,2,1,41,1,2,1,"No",3,1,3,1,1,2,1,4,1,0,80,2954,16
-118.414338,2,2,1,1,14,2,3,2,"No",1,1,1,3,3,1,2,3,1,0,78,3502,16
-118.383001,1,1,1,1,41,2,1,3,"No internet service",2,2,2,2,2,3,2,4,1,0,40,3523,16
-118.401508,1,1,2,2,23,2,3,2,"Yes",1,1,1,1,1,2,1,2,1,0,80,5939,16
-118.234451,2,1,2,2,71,2,1,2,"Yes",3,3,3,3,3,3,1,2,1,0,61,5737,16
-118.236773,2,1,2,1,72,2,3,3,"No internet service",2,2,2,2,2,3,1,4,1,0,46,6011,16
-118.39704,2,1,2,2,6,2,1,2,"No",1,1,1,1,1,1,2,3,1,0,62,2651,16
-118.128628,1,1,1,1,72,2,1,2,"Yes",3,3,3,3,3,3,2,3,1,0,37,5234,16
-118.140588,1,1,2,1,7,2,1,1,"Yes",1,1,1,1,1,1,2,1,1,0,42,2547,16
-118.297967,2,1,2,2,9,2,1,2,"No",3,1,3,3,3,1,2,3,1,0,60,2757,16
-118.284077,1,1,1,1,12,2,3,2,"No",3,1,1,1,3,1,2,3,1,0,80,4041,16
-118.315697,1,1,1,1,1,2,1,3,"No internet service",2,2,2,2,2,1,2,4,1,0,25,2742,16
-118.348083,1,2,2,2,48,1,2,1,"No",3,1,1,1,1,2,1,1,1,0,49,2617,16
-118.200669,1,1,1,1,10,2,1,3,"No internet service",2,2,2,2,2,2,2,4,1,0,38,4190,16
-118.831181,2,1,2,2,20,2,3,2,"No",3,1,3,3,1,1,1,4,1,0,26,3222,16
-118.39737,2,1,2,1,20,2,1,3,"No internet service",2,2,2,2,2,2,1,4,1,0,40,4147,16
-118.186565,2,1,2,2,19,2,1,3,"No internet service",2,2,2,2,2,2,1,4,1,0,27,4464,16
-118.404955,2,1,2,1,22,2,1,2,"Yes",3,1,3,3,3,1,2,3,1,0,68,2429,16
-118.367459,1,1,1,1,35,2,3,2,"No",1,1,3,1,1,1,1,2,1,0,31,3999,16
-118.384565,1,1,1,1,1,2,1,1,"No",1,1,1,1,1,1,1,4,1,0,48,4131,16
-118.37019,2,1,1,1,39,2,3,2,"No",1,1,1,1,1,1,2,2,1,0,62,3271,16
-118.192615,1,2,2,1,54,2,1,2,"No",1,3,3,3,3,2,2,3,1,0,54,4118,16
-118.439841,2,1,1,2,18,2,1,1,"No",1,1,1,1,1,1,2,2,1,0,75,4403,16
-118.358634,1,1,2,2,16,2,3,2,"No",3,1,1,1,1,1,2,2,1,0,65,3855,16
-118.355252,1,1,1,1,68,2,1,1,"Yes",1,3,1,1,1,2,2,2,1,0,45,6309,16
-118.332639,1,2,2,1,53,2,3,3,"No internet service",2,2,2,2,2,3,1,2,1,0,70,5295,16
-118.330905,2,1,1,1,9,2,3,2,"No",1,1,1,1,1,1,2,3,1,0,70,5212,16
-118.493231,1,1,1,1,30,2,1,1,"Yes",1,1,1,1,1,1,2,4,1,0,71,4864,16
-118.491156,1,1,1,1,18,1,2,1,"No",1,3,3,1,1,1,2,3,1,0,32,5381,16
-118.474222,1,2,2,2,55,2,3,1,"Yes",1,3,3,3,1,2,1,3,1,0,42,4319,16
-118.353714,2,2,1,1,33,2,3,3,"No internet service",2,2,2,2,2,2,2,1,1,0,52,5756,16
-118.330794,2,1,2,1,44,1,2,1,"No",3,3,1,3,3,3,1,1,1,0,64,3222,16
-118.347957,1,1,2,2,30,2,1,1,"Yes",1,1,3,1,3,1,1,1,1,0,80,4631,16
-118.033683,1,1,2,1,71,2,1,3,"No internet service",2,2,2,2,2,3,2,1,1,0,53,4030,16
-118.01208,2,1,2,1,1,2,1,2,"No",1,3,1,1,1,1,1,2,1,0,70,3514,16
-118.032222,2,2,2,1,23,2,3,2,"No",3,3,1,3,3,1,2,3,1,0,37,5883,16
-118.065875,1,1,1,2,22,1,2,1,"No",1,3,1,3,3,2,2,2,1,0,28,5941,16
-118.012204,1,1,1,2,49,2,1,3,"No internet service",2,2,2,2,2,2,1,2,1,0,34,4170,16
-117.993368,1,1,2,2,42,2,1,2,"No",1,3,1,3,3,1,2,3,1,0,33,5697,16
-118.038307,1,1,2,2,7,2,1,3,"No internet service",2,2,2,2,2,3,1,4,1,0,60,3973,16
-117.9513,1,1,2,2,67,2,3,2,"Yes",1,3,3,1,3,2,2,1,1,0,64,5588,16
-118.109962,2,1,2,1,67,2,3,2,"No",3,3,1,1,3,3,2,3,1,0,59,4001,16
-118.08263,2,1,2,2,53,2,1,1,"Yes",3,1,3,3,1,3,2,4,1,0,27,4590,16
-118.089299,2,1,2,2,21,2,1,3,"No internet service",2,2,2,2,2,2,1,4,1,0,47,3243,16
-118.062611,1,1,2,2,40,2,1,1,"Yes",3,1,3,1,3,1,2,4,1,0,43,5807,16
-117.995068,1,1,2,2,22,2,1,3,"No internet service",2,2,2,2,2,2,1,1,1,0,59,2258,16
-118.421305,1,1,2,1,2,2,1,3,"No internet service",2,2,2,2,2,1,1,4,1,0,74,5761,16
-118.127289,1,1,2,2,57,2,1,3,"No internet service",2,2,2,2,2,3,1,1,1,0,80,4235,16
